source,target
189,53967
189,71111
189,92095
189,96374
189,99719
190,997
190,1302
190,2461
190,3073
190,6272
190,8357
190,9133
190,9594
190,23685
190,27363
190,48559
190,50617
190,68921
191,519
191,1833
191,2719
191,5356
191,5607
191,9306
191,10974
191,13859
191,14695
191,17829
191,19168
191,27109
191,28822
191,37258
191,41008
191,43276
191,50775
191,52693
191,57923
191,58917
191,66252
191,69564
191,79213
191,94639
192,354
192,608
192,1377
192,1394
192,2439
192,3931
192,34879
192,36873
192,37193
192,37863
192,50461
192,60079
192,74221
192,84174
192,84712
192,98729
193,27365
193,61463
194,1388
194,80298
195,305
195,2530
195,2657
195,3720
195,5252
195,8536
195,15437
195,15984
195,19247
195,19468
195,19676
195,35368
195,38305
195,41009
195,45651
195,49209
195,56470
195,96954
196,1517
196,27042
196,42254
196,65242
196,68877
197,8924
197,13425
198,579
198,820
198,2426
198,2778
198,3751
198,4838
198,6413
198,8654
198,10763
198,11213
198,11305
198,11647
198,12986
198,16587
198,17196
198,17873
198,20883
198,24189
198,28251
198,28883
198,29356
198,29616
198,30037
198,30435
198,31179
198,34495
198,34595
198,41622
198,44662
198,45733
198,48317
198,74530
198,76886
198,93974
199,9515
199,30882
199,53847
199,58351
199,77850
200,336
200,939
200,1167
200,1754
200,1939
200,3153
200,3426
200,3443
200,3874
200,4233
200,5673
200,5937
200,6134
200,9232
200,12911
200,17084
200,17466
200,17841
200,17994
200,21314
200,22690
200,27789
200,29459
200,30812
200,37548
200,37642
200,40414
200,40808
200,42407
200,43625
200,46789
200,50326
200,64745
200,77775
200,80479
200,84155
200,87345
200,90091
200,90365
200,93755
201,2224
201,4176
201,13137
201,16480
201,18047
201,20759
201,59632
201,69918
201,84718
202,11073
202,92278
203,427
203,643
203,2518
203,2734
203,6421
203,8501
203,11062
203,14135
203,15435
203,16904
203,18152
203,18381
203,20697
203,22177
203,23074
203,26677
203,27069
203,30347
203,32285
203,32417
203,32908
203,41589
203,45495
203,47753
203,53062
203,67117
203,67264
203,72211
203,76113
203,82399
203,99124
203,99642
204,1330
204,1367
204,2890
204,7765
204,8662
204,22435
204,45270
204,66291
204,70983
205,1533
205,1761
205,3497
205,4398
205,5744
205,9017
205,10895
205,21534
205,23683
205,26452
205,28191
205,48229
205,49266
205,51372
205,57074
205,65677
205,66854
205,85436
205,89175
205,96191
206,5084
206,20210
206,23507
206,43437
207,10183
207,13267
207,34791
207,61852
207,82464
208,936
208,13460
208,13584
208,44054
208,96508
209,1993
209,5701
209,9336
209,35134
209,38581
209,46390
209,70321
209,83751
210,1890
210,3571
210,7172
210,20765
210,23413
210,23653
210,24766
210,46377
210,75483
210,76941
210,81172
210,97157
211,1018
211,1756
211,2125
211,2312
211,2419
211,4159
211,4803
211,4950
211,5024
211,7051
211,8038
211,10036
211,11402
211,12584
211,14296
211,14799
211,15597
211,15618
211,16231
211,17364
211,17405
211,19412
211,20185
211,24393
211,25186
211,28650
211,29942
211,35201
211,35797
211,36378
211,36739
211,37838
211,38867
211,39394
211,42483
211,43845
211,49432
211,51147
211,51582
211,57730
211,66079
211,67228
211,67841
211,74835
211,75035
211,79786
211,80028
211,87899
211,91809
211,92079
211,96592
211,98447
211,98761
211,99326
212,533
212,871
212,1159
212,1169
212,1641
212,1642
212,1915
212,2133
212,2251
212,2304
212,3013
212,3463
212,3515
212,3625
212,3645
212,4005
212,4798
212,5177
212,7268
212,7285
212,7596
212,7909
212,7989
212,8126
212,8166
212,8211
212,9532
212,9716
212,9942
212,10224
212,10511
212,11283
212,11295
212,11542
212,11940
212,13300
212,14146
212,14399
212,14740
212,15419
212,15921
212,16249
212,16549
212,16920
212,17496
212,17895
212,18883
212,19328
212,20810
212,20953
212,22677
212,23593
212,25141
212,25670
212,25891
212,26002
212,26171
212,27703
212,27728
212,28108
212,29133
212,30114
212,34803
212,35119
212,35295
212,37804
212,41643
212,43549
212,44551
212,44780
212,47293
212,50613
212,51811
212,52389
212,53483
212,54973
212,56306
212,56869
212,57662
212,59116
212,63162
212,63785
212,64267
212,64706
212,65861
212,65916
212,67468
212,67573
212,71258
212,73063
212,74569
212,74795
212,75583
212,79783
212,80324
212,83429
212,85278
212,87739
212,88599
212,91816
212,92025
212,95452
212,96901
213,283
213,348
213,392
213,497
213,770
213,1420
213,1617
213,2087
213,3126
213,3467
213,3471
213,6953
213,7148
213,7549
213,8685
213,10083
213,10136
213,12933
213,13404
213,19178
213,19582
213,21925
213,22247
213,26383
213,26433
213,28710
213,29049
213,29707
213,29995
213,30756
213,31868
213,34629
213,36683
213,37434
213,38564
213,38709
213,39840
213,40307
213,43941
213,48770
213,53452
213,57460
213,58242
213,60821
213,62865
213,62894
213,65563
213,68559
213,69408
213,71461
213,77951
213,79791
213,83928
213,86378
213,86838
213,87809
213,92740
213,94539
213,96490
213,98041
214,586
214,1148
214,1166
214,1188
214,2322
214,2429
214,2696
214,5077
214,9260
214,9689
214,16238
214,16432
214,18635
214,23259
214,23726
214,32848
214,38782
214,51026
214,51081
214,54230
214,62873
214,74885
214,78267
215,4756
215,5365
215,23021
215,24922
215,26800
215,31111
215,46207
215,48080
215,58862
215,60547
215,76413
215,79368
215,79532
215,79581
216,1209
216,2986
216,3424
216,3518
216,6162
216,7314
216,9109
216,11671
216,13277
216,16302
216,17058
216,23176
216,25954
216,25957
216,36778
216,37202
216,49117
216,50915
216,69596
216,93161
218,1576
219,1371
219,3618
219,17640
219,24493
219,32114
219,35009
219,36351
219,48352
219,49323
219,57776
219,66713
219,76831
219,83388
219,95332
220,689
220,3097
220,3494
220,6612
220,7594
220,10173
220,12835
220,12945
220,26641
220,35200
220,37717
220,46308
220,76520
220,88205
221,2356
221,2978
221,4235
221,5477
221,6675
221,8844
221,9851
221,14290
221,16115
221,17903
221,27681
221,31428
221,33672
221,53562
221,55358
221,60101
221,61114
221,70962
221,93100
222,1340
222,2923
222,3793
222,5518
222,26852
222,34457
222,42003
222,42878
222,43425
222,46156
222,48039
222,50266
222,54483
222,60142
222,71015
222,75184
222,83953
222,85353
223,947
223,9423
223,9692
223,15821
223,20612
223,55379
223,79444
223,90962
224,408
224,21428
224,22509
224,32380
224,41287
224,46808
224,59996
224,73777
224,81741
225,5742
225,11438
225,12523
225,12901
225,15018
225,23758
225,43419
225,45132
226,295
226,1577
226,6618
226,10556
226,12826
226,20782
226,21017
226,24138
226,45356
226,74016
226,74908
226,80491
227,315
227,1424
227,1464
227,1551
227,2164
227,3063
227,4833
227,5108
227,9269
227,11331
227,14394
227,15231
227,17476
227,22145
227,23394
227,25927
227,29928
227,44831
227,45889
227,55185
227,55443
227,58168
227,58899
227,72489
227,76522
228,236
228,2323
228,8097
228,27895
228,40316
228,96607
229,278
229,809
229,1010
229,3584
229,3853
229,5224
229,10300
229,24553
229,25088
229,30416
229,58527
229,59988
229,77727
229,77880
229,80963
231,572
231,700
231,847
231,1037
231,1451
231,1901
231,4306
231,6029
231,8912
231,9960
231,12501
231,17716
231,18918
231,24634
231,26483
231,29296
231,33696
231,34751
231,35325
231,37046
231,38329
231,41506
231,42731
231,45084
231,46338
231,60751
231,63714
231,66475
231,69454
231,84531
231,84989
231,94477
232,1852
232,3260
232,3680
232,6599
232,8957
232,10916
232,11763
232,13093
232,14826
232,21446
232,26605
232,31904
232,33428
232,34031
232,38448
232,51574
234,554
234,827
234,2104
234,2647
234,3747
234,13150
234,15129
234,83206
234,93102
235,308
235,990
235,1061
235,2108
235,2287
235,3212
235,3509
235,5243
235,5740
235,6185
235,9053
235,11383
235,13951
235,15909
235,24274
235,26055
235,26413
235,27643
235,27705
235,28736
235,33548
235,36268
235,38027
235,41472
235,47592
235,47756
235,57255
235,62330
235,62738
235,78475
235,78683
235,90612
235,95902
236,311
236,598
236,9816
236,14349
236,15110
236,28341
236,38505
236,43243
236,53835
236,53910
236,58152
236,62931
236,70338
236,79989
236,95529
237,877
237,1579
237,1633
237,3370
237,3778
237,4999
237,9794
237,10850
237,11330
237,13339
237,13400
237,13846
237,14058
237,16097
237,16634
237,20222
237,21057
237,23761
237,30877
237,33096
237,46705
237,65434
237,69850
237,80836
237,81644
238,413
238,414
238,672
238,714
238,841
238,1792
238,3404
238,3567
238,6423
238,7245
238,7335
238,8014
238,8151
238,9888
238,11682
238,11858
238,12695
238,13864
238,18632
238,18882
238,21016
238,21092
238,21990
238,22402
238,23948
238,24641
238,26022
238,27928
238,32420
238,32763
238,33744
238,37773
238,37970
238,39289
238,39926
238,43001
238,47628
238,51367
238,51978
238,54443
238,55065
238,57425
238,60495
238,60614
238,60823
238,67405
238,67755
238,69327
238,73955
238,82021
238,85461
238,87578
238,91644
238,93868
239,290
239,447
239,1365
239,1942
239,3350
239,6124
239,9742
239,11825
239,13541
239,14723
239,29072
239,31062
239,33144
239,41794
239,43113
239,47260
239,75101
239,89784
239,93068
240,690
240,724
240,6093
240,7942
240,10203
240,10299
240,11883
240,12099
240,16349
240,20566
240,21027
240,21586
240,23272
240,28915
240,30481
240,31136
240,33800
240,36445
240,38961
240,42108
240,43420
240,46194
240,47938
240,51819
240,57061
240,57218
240,57670
240,58280
240,61451
240,68960
240,78247
240,89254
240,89728
240,96712
241,62841
242,424
242,8213
242,8830
242,9158
242,13250
242,13895
242,14462
242,18045
242,24088
242,26366
242,27210
242,30054
242,30273
242,31963
242,38540
242,39416
242,41805
242,52888
242,61729
242,67669
242,82164
242,83255
243,1957
243,2309
243,2824
243,3475
243,4973
243,13080
243,13237
243,14315
243,19199
243,19729
243,22490
243,32693
243,42738
243,44635
243,47540
243,54543
243,56838
243,60053
243,61613
243,73070
243,74647
243,82300
243,86896
243,90840
243,91530
243,92119
244,5731
244,6128
244,8183
244,9173
244,61534
244,69660
244,70928
244,83251
245,4295
245,6827
245,7042
245,22310
245,25265
245,28501
245,33532
245,47155
245,48758
245,60991
245,83799
245,91607
245,92788
246,1414
246,4538
246,8878
246,12498
246,20099
246,22781
246,25753
246,26577
246,30652
246,33595
246,36578
246,44689
246,45180
246,48816
246,49602
246,55946
246,57628
246,70558
246,73764
246,77310
247,1310
247,2197
248,978
248,1824
248,6167
248,25066
248,33457
248,70781
249,1031
249,1070
249,1948
249,4531
249,6434
249,7099
249,9824
249,13127
249,17103
249,31125
249,33644
249,46557
249,51343
249,53887
249,73064
249,93995
249,99525
250,1874
250,57950
251,719
251,821
251,894
251,1445
251,2370
251,3355
251,6199
251,6647
251,6929
251,9769
251,14609
251,21234
251,23380
251,32752
251,35254
251,38385
251,41123
251,44813
251,45635
251,48271
251,48290
251,51538
251,51695
251,54591
251,60498
251,61119
251,73918
251,75123
251,76827
251,77395
251,90745
251,92135
251,96608
252,268
252,1160
252,1786
252,2254
252,2330
252,2384
252,3003
252,3411
252,5566
252,5668
252,7420
252,9868
252,14095
252,15743
252,18860
252,19534
252,19755
252,21979
252,27029
252,27843
252,37698
252,40960
252,42157
252,52449
252,55732
252,59456
252,63484
252,77757
252,82209
252,86121
252,86272
253,338
253,1085
253,1976
253,8283
253,11111
253,15901
253,22221
253,23522
253,27898
253,30045
253,35860
253,38218
253,53620
253,57519
253,59118
253,66048
253,77159
253,88190
253,95969
254,93152
255,8461
255,29305
255,43622
255,85086
256,2886
256,2981
256,3008
256,5537
256,6305
256,12897
256,16378
256,18779
256,38913
256,43455
256,51013
256,55514
256,63824
256,83768
256,85832
256,86119
256,92711
256,94098
257,435
257,4332
257,5182
257,8208
257,8570
257,47818
257,49873
257,52702
257,57729
257,58703
257,77624
257,96644
258,1149
258,1475
258,2231
258,3030
258,3893
258,5763
258,6248
258,14876
258,16212
258,19458
258,22950
258,28553
258,38343
258,51821
258,55810
258,56769
258,69152
258,69799
258,75429
258,90482
258,94514
258,94898
258,98208
259,11230
259,18874
259,26229
259,41961
260,762
260,2339
260,7372
260,13567
260,15313
260,20842
260,21103
260,33167
260,37154
260,53793
260,62390
260,93021
261,639
261,1455
261,2383
261,4447
261,4470
261,9090
261,10030
261,12875
261,15892
261,16733
261,17782
261,24778
261,46199
261,52495
261,56747
261,63407
261,64786
261,67736
261,71580
261,72044
261,75710
261,83414
261,84058
261,87213
261,93117
261,98658
262,380
262,656
262,1486
262,1622
262,2061
262,2400
262,3145
262,3203
262,5306
262,5461
262,5564
262,6264
262,6622
262,7741
262,9108
262,11141
262,11688
262,11798
262,12449
262,12985
262,14157
262,15136
262,22886
262,30633
262,31476
262,44743
262,59048
262,67168
262,68084
262,73055
262,73438
262,75155
262,77728
262,78309
262,81645
262,90859
262,91531
262,99566
263,1945
263,6111
263,6939
263,14206
263,36806
263,40971
263,50676
263,85936
263,91145
264,738
264,1482
264,1584
264,2346
264,4526
264,4740
264,6825
264,8627
264,9142
264,10769
264,15535
264,17714
264,23551
264,23837
264,25514
264,30362
264,33906
264,42724
264,52514
264,58216
264,64737
264,64821
264,68688
264,73575
264,74342
264,80569
264,85632
264,94984
264,99663
265,7585
265,18028
265,20365
265,55327
265,92097
265,93437
266,1934
266,4620
266,13302
266,13756
266,19117
266,25504
266,26138
266,34309
266,36132
266,37628
266,40011
266,46669
266,68578
266,76524
266,96538
267,732
267,1364
267,1793
267,2381
267,2386
267,3171
267,4316
267,4687
267,5031
267,5229
267,5751
267,6447
267,9677
267,10604
267,10627
267,12915
267,14455
267,14557
267,16906
267,18417
267,20690
267,21952
267,22311
267,23429
267,24664
267,26699
267,37606
267,43816
267,44055
267,44917
267,46288
267,46856
267,47496
267,48500
267,48552
267,51809
267,52422
267,54987
267,55248
267,55619
267,58384
267,58411
267,59235
267,61165
267,65649
267,71068
267,73905
267,81299
267,90602
267,91856
267,94719
267,98891
268,2208
268,4744
268,15417
268,17659
268,18375
268,18542
268,19317
268,19949
268,20231
268,34901
268,40128
268,43678
268,58556
268,70105
269,349
269,366
269,799
269,1452
269,5226
269,16500
269,18869
269,19032
269,21045
269,22129
269,23153
269,31945
269,35046
269,37577
269,56992
269,57349
269,68978
269,74828
269,94065
270,1041
270,5802
270,17457
270,26226
270,29697
270,37584
270,45943
270,55668
270,57625
270,73342
270,81269
271,12438
271,15805
271,21903
271,33766
271,54110
272,502
272,1043
272,2048
272,3564
272,4299
272,35939
272,38567
272,41069
272,46656
272,74838
272,80727
272,87634
272,99192
273,1088
273,2416
273,4721
273,7561
273,11364
273,18567
273,20133
273,23169
273,26192
273,34199
273,34388
273,39021
273,46014
273,48928
273,53260
273,55886
273,58743
273,70175
273,75033
273,84327
273,95684
273,97606
274,960
274,1258
274,2616
274,2814
274,3197
274,6488
274,6811
274,10247
274,13324
274,14170
274,14848
274,21869
274,22875
274,24032
274,24172
274,25573
274,26651
274,29467
274,41976
274,42515
274,48957
274,54005
274,57189
274,68586
274,77489
274,80153
274,91149
274,91342
274,92196
274,94805
274,96589
275,307
275,319
275,658
275,1473
275,2340
275,2341
275,6078
275,8133
275,9871
275,13777
275,16969
275,23541
275,25818
275,26901
275,29956
275,31579
275,38077
275,39754
275,43444
275,45667
275,52489
275,57647
275,62290
275,67129
275,68674
275,68909
275,70512
275,70836
275,74084
275,75397
275,76617
275,79870
275,83346
275,86780
275,91095
276,1382
276,2733
276,2790
276,2901
276,3117
276,6263
276,9724
276,9985
276,11083
276,56142
276,57319
276,59211
276,66501
276,71900
276,79920
276,90490
277,31394
277,92866
278,446
278,673
278,1017
278,1608
278,2562
278,3103
278,4870
278,5999
278,16271
278,31002
278,32266
278,34343
278,43182
278,49979
278,51323
278,59420
278,63332
278,81327
278,83015
278,88746
278,97946
279,1738
279,2822
279,5877
279,25199
279,32705
279,44431
279,52409
279,77538
279,96042
279,97326
279,98006
280,558
280,1427
280,4593
280,5166
280,25628
280,31813
280,45429
280,47121
280,55878
280,59067
280,65841
281,862
281,1063
281,1558
281,1591
281,2325
281,2960
281,3986
281,5122
281,9057
281,10314
281,12490
281,13543
281,14779
281,17434
281,19930
281,20478
281,21787
281,23012
281,25683
281,27810
281,29807
281,34153
281,38641
281,39703
281,45863
281,50496
281,50928
281,55304
281,55666
281,59401
281,59707
281,60431
281,63676
281,64276
281,76451
281,77240
281,89262
281,90961
281,91709
281,94436
281,98003
282,604
282,699
282,1195
282,1392
282,1527
282,1599
282,2781
282,4188
282,4484
282,5154
282,6419
282,9740
282,10117
282,11320
282,12810
282,14226
282,14667
282,15760
282,17729
282,21078
282,23895
282,26110
282,27386
282,28329
282,31807
282,36938
282,37364
282,37569
282,41025
282,52686
282,54183
282,55944
282,56631
282,79511
282,84713
282,90012
283,4624
283,4760
283,7971
283,9684
283,12220
283,16289
283,20055
283,23991
283,28922
283,32052
283,38261
283,44502
283,48568
283,51286
283,52519
283,59005
283,65526
283,86832
284,294
284,483
284,710
284,1030
284,1081
284,1323
284,1390
284,1614
284,1884
284,2124
284,2697
284,3609
284,4843
284,7514
284,8230
284,8622
284,11700
284,12203
284,12282
284,12669
284,13417
284,13890
284,14128
284,16365
284,17275
284,17524
284,18634
284,19761
284,22135
284,22744
284,23890
284,23960
284,31568
284,33389
284,34652
284,37039
284,40453
284,54180
284,54299
284,54638
284,56731
284,57852
284,58613
284,62980
284,64335
284,74790
284,78599
284,81876
284,82133
284,85946
284,89231
284,97361
284,97398
285,22363
285,84370
286,622
286,2654
286,22760
286,25169
286,42894
286,48110
287,1322
287,8252
287,19246
287,38362
287,84859
287,98008
288,458
288,722
288,2896
288,3782
288,5179
288,5603
288,8611
288,9051
288,9425
288,9722
288,10008
288,11039
288,20689
288,21687
288,22620
288,25032
288,26349
288,29918
288,41687
288,44237
288,49440
288,60437
288,61075
288,64443
288,66749
288,68879
288,75461
288,79635
288,84024
288,88475
288,97269
289,313
289,705
289,975
289,995
289,1016
289,1172
289,1181
289,1285
289,1827
289,1908
289,2553
289,2836
289,3591
289,4889
289,4897
289,5240
289,6876
289,8533
289,8663
289,9016
289,10010
289,10854
289,13663
289,14523
289,15055
289,16473
289,17563
289,18857
289,20978
289,22320
289,23010
289,23131
289,24899
289,28513
289,29399
289,29631
289,30574
289,31919
289,34283
289,35726
289,41322
289,43056
289,46082
289,46326
289,47115
289,48232
289,50263
289,51047
289,52688
289,53216
289,54823
289,58284
289,58916
289,63240
289,63839
289,66718
289,69007
289,71199
289,71507
289,72519
289,75054
289,75578
289,75718
289,78219
289,78627
289,79434
289,80315
289,84139
289,84240
290,356
290,653
290,942
290,1246
290,6362
290,6925
290,8440
290,8640
290,9941
290,14355
290,17514
290,21230
290,36382
290,60172
290,60246
290,72124
290,75709
290,83221
290,84606
291,377
291,437
291,468
291,616
291,1387
291,2158
291,2360
291,13916
291,14407
291,15088
291,17235
291,18507
291,24337
291,24669
291,32184
291,32698
291,35481
291,45422
291,46612
291,47569
291,74734
291,82835
291,98911
292,1145
292,1998
292,2395
292,3034
292,4557
292,6581
292,7633
292,10583
292,11906
292,15254
292,16496
292,21953
292,24946
292,28217
292,29172
292,29749
292,40486
292,41910
292,43513
292,45389
292,45775
292,47495
292,50433
292,57692
292,63813
292,69055
292,80513
292,82182
292,85217
292,90264
293,306
293,1235
293,1282
293,3156
293,4975
293,7241
293,7456
293,9321
293,20342
293,40463
293,49116
293,69524
293,73632
293,85350
293,87080
293,94800
294,1692
294,2502
294,2674
294,3023
294,6494
294,7093
294,9199
294,17573
294,22180
294,28069
294,28397
294,37798
294,42356
294,54965
294,59343
294,62561
294,69398
294,74783
294,75504
294,79055
294,91247
294,97244
294,98088
295,1955
295,2941
295,8123
295,9640
295,19783
295,22470
295,23968
295,30921
295,45476
295,66421
295,76188
295,89768
295,96238
295,96610
296,459
296,1067
296,2717
296,9056
296,11490
296,15798
296,20743
296,60805
296,64454
296,76020
297,520
297,669
297,757
297,1214
297,5050
297,5254
297,5541
297,7306
297,7415
297,7620
297,9305
297,9559
297,15759
297,18195
297,21762
297,23830
297,27892
297,28404
297,29915
297,30226
297,31199
297,39296
297,41710
297,42615
297,44443
297,45877
297,46765
297,54331
297,60770
297,63519
297,74315
297,80873
297,83210
297,92502
297,95507
297,96071
298,378
298,7113
298,10307
298,14906
298,16284
298,40617
298,51895
298,52307
298,82909
299,6060
299,9859
299,11378
299,11975
299,15367
299,34276
299,35049
299,36038
299,38697
299,39502
299,59896
299,75236
299,82369
300,2337
300,20999
300,23990
300,37125
300,49745
300,57127
300,59011
300,99857
301,27923
302,826
302,10039
302,15472
302,29452
302,56157
303,833
303,1011
303,3393
303,4851
303,5175
303,8746
303,10910
303,11817
303,13042
303,15492
303,17823
303,20089
303,20749
303,23257
303,23443
303,23502
303,27549
303,31375
303,34525
303,41663
303,42008
303,48458
303,53696
303,58317
303,68215
303,69670
303,71662
303,77790
303,78468
303,79297
303,81052
303,86752
303,87496
303,94804
303,95380
304,20215
304,45572
304,58856
304,64218
304,84979
305,602
305,4671
305,13328
305,35109
305,59446
305,97163
306,805
306,1450
306,2072
306,4135
306,9250
306,11884
306,23092
306,37251
306,49241
306,52980
306,63718
306,68835
306,82128
306,85618
306,92251
306,94191
307,789
307,794
307,1520
307,1717
307,2122
307,2142
307,3037
307,5757
307,7184
307,9368
307,10420
307,16068
307,19058
307,26690
307,34892
307,41902
307,43583
307,48072
307,50591
307,54831
307,60836
307,69472
307,74988
307,80477
307,84950
307,94535
307,95159
309,4088
309,4992
309,84754
310,3206
310,9499
310,12763
310,25492
310,55967
310,59380
311,2965
311,5474
311,17951
311,53665
311,80678
311,84788
311,94705
312,343
312,461
312,1275
312,2138
312,2149
312,3273
312,3773
312,4419
312,5005
312,5857
312,6758
312,7406
312,7648
312,8138
312,8169
312,15894
312,16306
312,20684
312,20796
312,22300
312,22703
312,24793
312,28749
312,30919
312,31112
312,31143
312,39822
312,51217
312,54626
312,60155
312,65217
312,65473
312,66166
312,75529
312,77035
312,79540
312,86739
312,90642
312,92195
312,96562
312,97130
312,99022
313,326
313,453
313,594
313,716
313,723
313,1150
313,2351
313,2547
313,2607
313,2764
313,3346
313,3541
313,3937
313,4105
313,6501
313,6801
313,7081
313,12161
313,12977
313,13271
313,14939
313,20591
313,20712
313,25037
313,27422
313,30864
313,37128
313,45633
313,46128
313,60673
313,63880
313,76732
313,79730
313,79789
313,81714
313,84350
313,93759
314,1666
314,1960
314,6550
314,7579
314,18351
314,22728
314,23574
314,39233
314,53437
314,54438
314,62604
314,63161
314,66325
314,86000
315,514
315,768
315,1068
315,1182
315,1639
315,3507
315,3575
315,3921
315,7494
315,8781
315,9883
315,10005
315,15092
315,15476
315,15872
315,16694
315,17890
315,20530
315,25273
315,28001
315,31982
315,34005
315,34974
315,38538
315,43607
315,50661
315,54285
315,55395
315,60930
315,66630
315,67558
315,70588
315,77652
315,88832
315,89051
315,92378
318,2863
318,14924
318,15880
318,21290
318,32034
318,65656
318,82582
320,546
320,771
320,1421
320,1868
320,4717
320,6449
320,11872
320,12470
320,16021
320,16792
320,20559
320,20668
320,20821
320,21268
320,21611
320,22011
320,24139
320,28276
320,30370
320,30398
320,31858
320,32327
320,34918
320,43145
320,50175
320,50955
320,51979
320,53257
320,55687
320,69029
320,69316
320,76646
320,77804
320,79552
320,80697
320,85438
320,88743
320,92435
320,96164
320,99823
321,1005
321,1469
321,1550
321,2445
321,3165
321,5512
321,5901
321,6435
321,7039
321,7474
321,7572
321,7654
321,9474
321,13211
321,13724
321,16989
321,17936
321,20747
321,23399
321,23759
321,25183
321,25236
321,26777
321,32545
321,34509
321,37715
321,38656
321,45083
321,55166
321,56595
321,56637
321,65181
321,66852
321,69714
321,80900
321,81884
321,85318
321,88887
321,91564
321,93018
321,93778
321,96936
321,97665
321,97831
322,642
322,687
322,1334
322,1610
322,1962
322,4402
322,4613
322,4909
322,5147
322,5691
322,6108
322,6476
322,8707
322,10225
322,15170
322,27756
322,33582
322,33950
322,34391
322,35738
322,37867
322,38118
322,45742
322,46891
322,59164
322,73016
322,74415
322,76986
322,97352
323,1276
323,3779
323,12131
323,15153
323,22026
323,25235
323,33038
323,39973
323,57441
323,58731
323,68803
323,78485
324,1853
324,1922
324,18700
324,32189
324,34706
324,47469
324,94334
324,98999
325,462
325,1559
325,2432
325,2929
325,3963
325,5480
325,6067
325,6155
325,9444
325,10156
325,10586
325,13449
325,18382
325,18653
325,20577
325,20724
325,22425
325,24247
325,25606
325,32658
325,37173
325,38042
325,51608
325,72619
325,75120
325,80242
325,85809
326,1226
326,22751
326,28321
326,43150
326,47860
326,75686
328,13156
328,61947
329,1288
329,1376
329,2875
329,3544
329,8514
329,9096
329,15497
329,17292
329,18762
329,23449
329,23557
329,25413
329,27802
329,33091
329,41688
329,43286
329,50728
329,52151
329,52212
329,53063
329,62945
329,68968
329,82289
329,83636
329,84870
329,85125
329,86219
329,88157
329,95591
330,496
330,537
330,576
330,617
330,629
330,671
330,785
330,838
330,1095
330,1593
330,1629
330,2220
330,2484
330,2671
330,2841
330,2852
330,2946
330,3438
330,4227
330,5075
330,5081
330,5126
330,6266
330,7830
330,9717
330,13068
330,13099
330,15047
330,15077
330,16505
330,16853
330,17044
330,17580
330,20473
330,24288
330,28392
330,28737
330,29272
330,32679
330,33399
330,35591
330,36259
330,36758
330,37678
330,39074
330,41501
330,42240
330,43899
330,44589
330,44669
330,45979
330,50139
330,56097
330,71178
330,73651
330,74709
330,74807
330,75761
330,76270
330,83976
330,89472
330,89547
330,89596
330,90104
330,90297
330,93301
330,98925
330,99361
331,37327
331,56362
331,67781
331,87840
331,90454
332,2615
332,3566
332,6300
332,8991
332,79609
333,25652
333,51976
334,1490
334,1605
334,17090
334,17477
334,17599
334,22587
334,37589
334,38059
334,52509
334,54803
334,72160
334,85132
334,89036
334,99824
335,1687
335,11169
335,15592
335,30711
335,35307
335,38134
335,44775
335,53373
335,56382
335,56534
335,68128
335,77787
335,79195
335,83991
335,91878
336,1168
336,2198
336,12305
336,16469
336,27779
336,31601
336,40208
336,62544
336,88532
337,49086
338,6389
338,37597
338,50784
338,63851
338,80340
339,467
339,1073
339,1859
339,4092
339,8245
339,9591
339,11166
339,11534
339,14111
339,15899
339,16348
339,20508
339,28199
339,35320
339,36049
339,44525
339,45866
339,52388
339,64178
339,73269
339,76392
339,86637
339,94990
340,21668
340,60309
341,406
341,493
341,582
341,1454
341,1507
341,1521
341,1590
341,2009
341,2143
341,3140
341,3148
341,3975
341,4056
341,4733
341,5076
341,5176
341,5215
341,5234
341,5586
341,5637
341,6296
341,7944
341,9959
341,10605
341,11104
341,11892
341,12323
341,12387
341,12894
341,13144
341,13601
341,14267
341,16100
341,17864
341,18102
341,19348
341,21692
341,21770
341,25648
341,26775
341,26998
341,32664
341,33588
341,35312
341,35747
341,37411
341,37716
341,40547
341,40874
341,41164
341,42253
341,42721
341,44067
341,44071
341,44997
341,47057
341,47098
341,47530
341,48686
341,49644
341,49983
341,51810
341,53341
341,54465
341,55295
341,56398
341,57030
341,57750
341,61650
341,63152
341,63844
341,63989
341,64791
341,65414
341,66371
341,68220
341,69377
341,70878
341,71215
341,72671
341,75323
341,77793
341,79069
341,83697
341,84105
341,84684
341,85430
341,86086
341,86885
341,89158
341,90253
341,93201
341,94187
341,95628
341,95786
341,96452
341,96784
341,99965
342,651
342,930
342,2597
342,6249
342,6489
342,7642
342,9667
342,11406
342,12293
342,19934
342,21476
342,29763
342,35061
342,35531
342,37705
342,40780
342,43338
342,44093
342,45477
342,47184
342,53413
342,55399
342,59130
342,61378
342,72429
342,89280
342,90146
342,99698
343,1718
343,16133
343,21619
343,55941
343,78602
344,5878
344,9458
344,9923
344,27584
344,30559
344,34984
344,60253
344,72837
344,85247
344,88429
346,1880
346,3630
346,7576
346,9107
346,10177
346,11134
346,13055
346,14078
346,15274
346,19678
346,34858
346,40782
346,57775
346,64191
346,64756
346,70108
346,88786
346,90846
347,527
347,580
347,1397
347,2302
347,2438
347,5726
347,6283
347,14926
347,20243
347,21323
347,23198
347,30267
347,38067
347,66569
347,67981
347,79570
348,8826
348,12524
348,27387
